"","version","triwales","serial","hhold2","spoint","moi","intnum","tnc","respoutc","duno","filter","dusela","duselb","duselc","duseld","dusele","duself","numadult","neligibl","perssel","langaskd","intvrefd","langcond","strttime","langintw","readpap","whpaper1","whpaper2","whpaper3","bbc1wale","bbc1othr","bbc2","htvwales","itvother","channel4","s4c","channel5","skynews","othchanl","tvnever","refcare","polinrst","refvoted","refdecid","refvote","reftaxvt","nvrefvot","nvreftax","voteref","canvasrf","sctfcanv","thnkcanv","yfwcanv","jsnocanv","concanv","labcanv","ldcanv","snpcanv","pccanv","grncanv","othcanv","dkcanv","phcanvrf","sctfphcv","thnkphcv","yfwphcv","jsnophcv","conphcv","labphcv","ldphcv","snpphcv","pcphcv","grnphcv","othphcv","dkphcv","summary","dfwnge","dfwnrf","labfeel","confeel","ldfeel","snpfeel","pcfeel","contrust","labtrust","ldtrust","snptrust","pctrust","labrcmd","labrcmdt","conrcmd","conrcmdt","ldrcmd","ldrcmdt","snprcmd","snprcmdt","pcrcmd","labdivdr","condivdr","lddivdr","snpdivdr","pcdivdr","welshres","propospr","propostx","propospp","proposmp","proposdp","proposbg","proposdf","refquiz","rrefrvw1","rrefrvw2","conrefvw","labrefvw","ldrefvw","snprefvw","pcrefvw","elsewhvw","srrefvw1","srrefvw2","sconrfvw","slabrfvw","sldrfvw","ssnprfvw","selsevw","wrrefvw1","wrrefvw2","wconrfvw","wlabrfvw","wldrfvw","wpcrfvw","welsevw","leaveuk","voiceuk","voiceeu","morpride","sayingov","incrssol","imprved","rgimp1st","rgimp2nd","rgimpnot","labdomin","sthdomin","cntdomin","domin","jobpolit","cost2mch","welspeak","welquang","natbalan","natborn","natlive","natances","natspeak","srclass","srclass2","srsoccl","natmidcl","natwcl","gbpride","natpride","engdecid","scspirit","scgaelic","sctartan","scmusic","scwallac","sclands","wlspirit","wllang","wlmalech","wleisted","wlrugbyt","wllands","wlchapel","eugood","ukbeneft","rwelshsp","rwelhome","spswelsp","chdwelsp","parwelsp","gprwelsp","welschl","wllivlan","rsex","rage","ragecat","rsexage","religion","religsum","famrelig","rlfamsum","chattend","partysup","partycls","partyid","idstrng","natbrit","nateng","nateuro","natirish","natni","natscot","natwelsh","natoth","natnone","bnation","raceori2","rborn","rliveels","nghbrhd","tenure","tenure2","dadvoted","mumvoted","reconact","rlastjob","remplyee","rsupman","rocsect2","rempwke","rempwks","rsoc","rempstat","rsic92","rmingrp","rsmajgrp","rmajgrp","rseg","rseggrp","rsocclas","rrgclass","rghclass","rghgrp","rsic92gp","rempwork","rjbhrsi","rjbhrcat","rpartful","unionsa","unionsa2","marstat2","marstat","suniosa2","seconact","slastjob","semploye","ssupman","socsect2","sempwke","sempwks","ssoc","sempstat","ssic92","smingrp","ssmajgrp","smajgrp","sseg","sseggrp","ssocclas","srgclass","sghclass","sghgrp","ssic92gp","sempwork","sjbhrcat","spartful","sunionsa","sjbhrsi","maininc","hhincome","tea2","schqual","edqual1","edqual2","edqual3","edqual4","pschqual","edqual5","edqual6","edqual10","edqual11","edqual12","edqual13","edqual14","edqual15","edqual16","edqual17","edqual18","edqual19","edqual20","edqual21","edqual22","edqual23","edqual24","edqual25","hedqual","vote97","rgovtnow","phone","phonebck","stable","scxplain","intcompt","duration","dateint","dateintd","dateintm","dateinty","selfcomp","persno","stregion","popden","wealth1","richlaw","tradvals","censor","notruns","prentbst","pubownst","govjob","protmeet","gaysex","tolerant","banparty","govnosay","voteonly","govcomp","losetch","voteintr","ptyntmat","taxsoc2","eupolicy","ecuview","proprep","proprnat","ukintnat","natinnat","scotmps","natunemp","nattaxes","natecony","natnhs","nateduc","scpwelf","natprosp","natpros5","indepent","qtime","sqdate2","leftrigh","libauth","pano","newparl","newparln","censuscc","ccname","newdc","ndcname","ndcward","nwname","censusdc","dcname","ward","wardname","wtfactor","constpre","triids"
"11",2,2,211641,1,38,1,2307,2,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1925,1,2,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,1,8,5,2,-2,-2,NA,8,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8,3,3,3,NA,3,8,8,8,NA,8,8,NA,8,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,8,2,8,1,1,8,2,8,8,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,5,7,8,8,NA,8,2,8,4,8,3,2,1,1,2,4,2,2,-1,3,2,1,3,NA,NA,NA,NA,NA,NA,2,1,3,2,3,1,1,8,3,1,3,3,4,1,1,5,1,1,24,1,1,0,5,3,1,7,2,-1,2,3,1,2,2,2,2,2,1,2,2,7,9,3,0,24,2,1,98,98,3,-3,1,2,1,4,-1,887,8,37,88,20,8,8,5,3,4,8,4,4,4,65,4,1,3,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,17,1,1,2,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,2,98,1,1,1,1,2010,45,240997,24,9,97,61,NA,10,3.85,4,1,2,5,4,3,3,2,4,4,1,3,5,4,2,4,3,4,2,1,3,3,3,3,2,NA,4,3,2,2,2,NA,2,3,2,1,2409,2.16666666666667,3.5,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FT","North and East Broughton",0.554916020618706,NA,2
"12",2,2,211651,1,38,1,2307,2,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,2037,1,1,2,3,-2,2,1,2,2,1,2,2,2,2,2,2,8,3,1,1,1,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,3,3,NA,3,8,2,8,NA,8,1,NA,8,NA,8,NA,NA,NA,8,1,8,8,NA,8,1,8,8,2,8,2,8,2,2,3,4,8,3,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,3,4,8,3,8,8,8,2,1,1,1,1,1,1,2,3,7,3,4,NA,4,8,8,8,8,5,1,2,2,2,4,2,2,-1,1,1,5,3,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,8,8,3,-2,3,3,3,3,5,2,2,34,2,10,7,3,7,3,3,2,-1,2,3,1,1,2,2,2,2,2,2,2,2,9,3,1,4,2,1,1,1,3,-3,1,3,1,3,-1,459,9,29,45,11,4,6,4,3,3,3,2,4,3,45,4,1,3,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,16,1,0,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,1,1,1,1,2115,38,240997,24,9,97,61,NA,10,3.85,3,4,3,3,4,3,3,4,2,4,2,3,4,4,2,2,4,4,1,3,1,3,2,2,2,NA,3,3,9,3,3,NA,3,3,3,3,2409,3.16666666666667,3.5,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FZ","South Broughton",0.554916020618706,3,3
"13",2,2,211671,1,38,1,2307,6,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1815,1,2,-1,-1,-1,2,2,2,2,2,1,2,1,2,2,2,1,3,2,-2,-2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,2,4,3,NA,3,3,2,3,NA,3,8,NA,8,NA,8,NA,NA,NA,8,1,2,8,NA,8,1,8,8,2,8,2,1,8,3,3,5,8,2,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,3,5,8,2,8,8,8,1,2,3,1,1,8,8,1,5,7,3,3,NA,3,2,2,2,1,5,1,3,3,3,4,1,1,1,-1,1,5,2,NA,NA,NA,NA,NA,NA,3,5,5,5,2,2,2,8,2,3,-2,4,2,2,1,3,4,2,26,2,10,1,3,1,3,7,2,-1,2,2,1,1,2,2,2,2,2,2,2,1,9,4,3,5,9,4,1,1,1,2,1,3,1,4,-1,720,9,52,72,18,7,6,4,3,3,4,2,7,4,25,3,2,-1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,17,1,1,2,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,2,2,1,1,1,1,1850,35,11097,1,10,97,61,NA,10,3.85,4,2,1,2,4,4,2,2,3,3,2,3,2,2,2,4,2,4,3,3,3,2,4,3,3,NA,3,2,4,3,3,NA,3,3,2,1,110,2,2.66666666666667,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FZ","South Broughton",0.796226683008789,3,3
"14",2,2,211681,1,38,1,2307,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1055,1,2,-1,-1,-1,2,1,2,2,1,1,2,2,2,2,2,2,5,2,-2,-2,NA,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,8,3,3,3,NA,3,4,4,4,NA,4,8,NA,8,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,8,8,8,8,8,8,8,8,8,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,1,3,3,8,1,3,3,98,98,7,8,2,NA,2,2,2,2,3,5,1,1,1,2,4,2,2,-1,1,1,5,3,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,8,3,3,-2,3,3,3,3,3,3,2,26,2,10,3,1,3,1,4,2,-1,2,3,1,1,2,2,2,2,2,2,2,2,9,3,1,1,2,1,98,98,10,2,1,2,1,4,-1,720,8,52,72,18,7,5,3,3,3,3,2,7,4,21,2,2,-1,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,5,2,98,1,1,1,1,1233,38,250997,25,9,97,61,2,10,3.85,5,2,2,2,4,3,3,1,2,3,3,3,3,3,3,1,1,2,2,3,3,3,3,4,4,NA,4,4,3,3,3,NA,3,3,2,2,2509,2,2.83333333333333,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FZ","South Broughton",1.10043527808109,NA,3
"15",2,2,211691,1,38,1,2307,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,1,-1,1,-2,1,1250,1,2,-1,-1,-1,1,2,1,2,1,1,2,1,2,2,2,8,3,2,-2,-2,NA,8,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,2,3,3,NA,4,3,2,8,NA,8,3,NA,3,NA,3,NA,NA,NA,3,8,8,8,NA,8,1,8,8,2,2,1,1,1,4,4,9,8,8,8,NA,8,9,NA,NA,NA,NA,NA,NA,NA,4,9,8,8,8,8,9,1,2,2,3,1,2,3,1,2,7,4,4,NA,4,4,3,3,8,4,3,2,3,3,4,2,2,-1,4,2,2,3,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,3,2,3,-2,2,4,3,8,5,2,2,23,1,9,0,5,3,1,7,2,-1,2,2,1,1,2,2,2,2,1,2,2,99,9,3,1,6,9,4,9,9,3,-3,1,3,1,5,-1,361,9,67,36,9,3,5,3,2,2,1,1,10,5,36,4,1,3,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,16,1,0,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,2,1,1326,36,240997,24,9,97,61,NA,10,3.85,4,3,3,3,4,3,2,3,3,4,2,3,4,2,2,2,3,2,9,9,1,3,3,2,2,NA,3,3,3,3,3,NA,3,3,2,1,2409,2.5,3.33333333333333,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FT","North and East Broughton",0.554916020618706,2,3
"16",2,2,211701,1,38,1,2307,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1004,1,1,1,3,-2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,3,2,NA,-2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,5,3,3,NA,4,3,4,2,NA,4,1,NA,2,NA,1,NA,NA,NA,1,2,2,1,NA,1,1,1,1,2,8,2,1,1,6,4,5,5,2,2,NA,2,4,NA,NA,NA,NA,NA,NA,NA,4,5,5,2,2,2,4,1,3,2,1,1,2,3,3,5,2,1,1,NA,1,1,2,1,3,3,2,2,2,2,4,2,2,-1,1,1,2,3,NA,NA,NA,NA,NA,NA,3,3,2,2,2,1,2,3,2,3,-2,3,4,2,2,5,3,1,66,7,7,7,3,7,3,7,98,98,98,9,1,1,2,2,2,2,2,2,2,1,9,3,1,25,1,1,1,1,9,3,1,2,1,5,-1,615,8,35,61,15,6,5,3,3,3,8,4,4,5,60,4,1,-1,3,1,1,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,14,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,3,98,1,1,2,1,1048,44,260997,26,9,97,61,2,10,3.85,3,3,2,2,3,1,3,2,3,1,4,5,2,1,2,1,1,2,3,4,2,2,3,2,2,NA,2,2,4,4,3,NA,3,2,2,1,2609,3.16666666666667,1.83333333333333,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FT","North and East Broughton",1.10983204123762,2,2
"17",2,2,211721,1,38,1,2307,2,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1003,1,2,-1,-1,-1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,-2,-2,NA,2,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,2,3,NA,3,3,2,8,NA,2,1,NA,3,NA,8,NA,NA,NA,1,8,8,8,NA,8,1,1,1,2,8,2,1,1,6,4,5,8,4,8,NA,3,3,NA,NA,NA,NA,NA,NA,NA,4,5,8,4,8,3,3,1,3,3,1,1,3,1,6,2,7,2,2,NA,2,3,2,3,1,5,2,3,2,2,4,2,2,-1,1,2,5,3,NA,NA,NA,NA,NA,NA,5,5,5,2,5,2,5,3,2,3,-2,4,4,2,1,5,2,1,32,2,2,3,1,3,1,7,1,-1,1,3,1,1,1,2,2,2,2,2,2,1,9,3,1,12,9,4,2,2,3,-3,1,2,1,3,-1,621,8,55,62,16,6,7,6,3,4,8,4,8,3,40,4,1,3,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,16,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,18,0,0,0,22,23,0,0,4,0,1,1,1,1,1,1048,45,250997,25,9,97,61,NA,10,3.85,5,3,2,4,5,3,5,2,3,5,2,4,2,2,2,4,2,2,3,3,2,2,2,3,2,NA,3,3,3,3,2,NA,3,3,2,1,2509,2.5,3.33333333333333,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FZ","South Broughton",0.554916020618706,2,3
"18",2,2,211741,1,38,1,2307,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1345,1,1,6,-2,-2,2,1,1,2,1,1,2,2,2,2,2,2,3,2,-2,-2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,2,4,4,NA,4,3,2,4,NA,2,1,NA,2,NA,8,NA,NA,NA,1,2,2,8,NA,8,1,8,1,2,2,2,1,1,6,4,2,5,4,8,NA,8,3,NA,NA,NA,NA,NA,NA,NA,4,2,5,4,8,8,3,2,2,1,3,1,3,1,1,6,7,2,4,NA,4,1,1,3,2,5,1,2,1,3,4,2,2,-1,1,2,5,3,NA,NA,NA,NA,NA,NA,5,5,1,2,5,1,5,3,2,3,-2,3,3,3,3,4,2,2,79,7,15,3,1,3,1,7,98,1,1,2,1,1,2,2,2,2,2,2,2,1,9,3,2,20,1,1,3,98,10,5,1,3,3,4,-1,340,9,85,34,8,3,5,3,2,2,2,1,14,4,54,4,1,-1,3,1,1,3,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,14,2,-1,-1,-1,-1,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,1,1437,52,240997,24,9,97,61,1,10,3.85,1,2,1,2,3,1,1,3,3,2,4,4,1,2,1,1,1,4,2,2,3,1,1,2,1,NA,3,2,4,2,1,NA,2,4,1,1,2409,3.16666666666667,2,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FZ","South Broughton",1.10983204123762,2,3
"19",2,2,211771,1,38,1,2307,5,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1846,1,2,-1,-1,-1,2,2,1,2,1,1,2,2,1,1,2,8,3,2,-2,-2,NA,8,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,8,3,3,2,NA,8,4,4,3,NA,8,1,NA,2,NA,8,NA,NA,NA,8,1,2,8,NA,8,1,1,1,2,1,2,1,1,6,5,4,5,2,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,5,4,5,2,8,8,8,1,2,2,1,3,8,3,5,2,7,2,2,NA,2,2,2,1,8,5,1,2,3,1,4,2,2,-1,4,3,5,3,NA,NA,NA,NA,NA,NA,5,2,1,1,2,2,5,8,3,2,3,3,2,3,3,4,2,2,44,3,11,0,5,11,3,7,0,3,3,2,1,1,2,2,2,2,2,2,2,2,9,3,1,16,2,1,1,1,3,-3,1,3,3,2,-1,650,9,80,65,16,6,7,6,3,4,4,2,13,2,35,4,1,3,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,18,1,0,2,0,0,1,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,3,3,1,1,2,1,1935,49,21097,2,10,97,61,2,10,3.85,4,2,2,2,4,2,4,2,3,4,2,4,2,3,2,2,2,1,3,2,3,1,1,3,2,NA,3,2,3,3,3,NA,3,3,3,1,210,2.66666666666667,2.83333333333333,10,531,"    ALYN AND DEESIDE",48,"Clwyd","NJ","Flintshire",-1,"Skp,Wales","SE","Alyn and Deeside","FZ","South Broughton",1.18119611569883,1,3
"20",2,2,211791,1,39,1,2314,1,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-2,1,1205,1,1,1,-2,-2,2,2,2,2,1,2,2,2,2,2,2,1,3,1,4,2,NA,-2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,5,1,4,NA,4,2,8,8,NA,4,1,NA,2,NA,1,NA,NA,NA,1,2,2,1,NA,1,1,1,2,2,1,2,1,1,5,5,8,5,3,2,NA,2,5,NA,NA,NA,NA,NA,NA,NA,5,8,5,3,2,2,5,1,3,3,1,1,3,3,1,2,7,1,2,NA,2,2,2,2,3,2,2,3,2,2,2,-1,2,-1,1,2,1,1,NA,NA,NA,NA,NA,NA,5,2,1,3,1,1,3,1,1,3,-2,3,3,1,1,4,2,2,61,6,14,3,1,3,1,4,1,-1,1,1,1,2,2,2,2,2,1,2,2,7,9,2,0,61,2,1,1,2,9,4,1,3,1,1,-1,720,9,52,72,18,7,6,4,3,3,4,2,7,1,36,4,1,-1,3,1,1,3,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,2,1,1245,30,51097,5,10,97,61,2,10,1.57,2,2,1,1,5,2,5,1,2,1,2,5,1,1,4,1,2,2,3,1,3,2,5,3,3,NA,2,1,3,3,3,NA,1,3,2,1,510,2.83333333333333,2,149,544,"    CLWYD SOUTH",48,"Clwyd","NL","Wrexham",-1,"Skp,Wales","SK","Wrexham Maelor","FD","Brymbo",1.74465311602195,1,1
"21",2,2,211801,1,39,1,2314,2,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-2,1,1400,1,1,4,5,26,2,2,2,2,1,2,2,1,2,2,2,2,4,2,-2,-2,NA,8,NA,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,3,4,4,NA,3,3,2,3,NA,3,8,NA,8,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,8,2,8,8,8,8,1,5,4,8,8,8,NA,2,8,NA,NA,NA,NA,NA,NA,NA,5,4,8,8,8,2,8,3,1,1,1,1,3,3,1,3,7,3,2,NA,2,8,2,3,8,3,2,1,1,2,4,2,2,-1,1,2,1,3,NA,NA,NA,NA,NA,NA,2,2,3,1,2,1,2,3,1,2,3,4,4,3,1,5,2,1,18,1,1,0,5,0,5,-1,2,-1,2,2,1,2,2,2,2,2,1,2,2,1,9,2,0,18,98,9,2,2,1,6,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-1,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,98,97,1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,2,2,-1,1,1,1425,25,61097,6,10,97,61,2,10,1.57,3,3,2,3,2,3,3,2,3,3,3,3,2,2,3,3,3,3,1,3,3,3,3,3,3,NA,3,3,2,2,1,NA,3,3,2,1,610,3,2.83333333333333,149,544,"    CLWYD SOUTH",48,"Clwyd","NL","Wrexham",-1,"Skp,Wales","SK","Wrexham Maelor","FD","Brymbo",1.64792348447493,1,2
"22",2,2,211811,1,39,1,2314,1,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1315,1,2,-1,-1,-1,2,1,1,2,1,1,2,2,2,2,2,1,3,1,1,2,NA,-2,NA,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,8,3,4,3,NA,4,3,3,3,NA,4,1,NA,1,NA,1,NA,NA,NA,1,8,8,8,NA,1,1,8,2,2,8,2,1,2,3,5,4,8,8,8,NA,2,4,NA,NA,NA,NA,NA,NA,NA,5,4,8,8,8,2,4,1,2,2,3,2,2,2,1,2,7,3,1,NA,1,2,2,2,8,4,3,3,3,3,4,2,2,-1,3,2,3,3,NA,NA,NA,NA,NA,NA,5,5,2,2,5,1,5,8,3,3,-2,4,3,1,1,4,2,2,37,3,11,0,5,0,5,-1,2,-1,2,3,1,2,2,2,2,2,1,2,2,1,9,2,0,37,3,2,2,2,10,3,1,3,1,1,-1,958,9,95,95,22,9,11,7,5,6,10,5,16,1,15,1,2,-1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,16,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,1,1,1,1,1340,25,51097,5,10,97,61,NA,10,1.57,4,3,1,1,5,5,3,3,2,4,2,4,3,2,3,2,2,3,3,3,3,3,3,3,3,NA,3,3,3,4,3,NA,2,4,3,1,510,2.16666666666667,2.66666666666667,149,544,"    CLWYD SOUTH",48,"Clwyd","NL","Wrexham",-1,"Skp,Wales","SK","Wrexham Maelor","FD","Brymbo",0.581551038673779,1,3
"23",2,2,211831,1,39,1,2314,1,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1245,1,2,-1,-1,-1,2,2,2,2,1,2,2,2,2,2,2,2,4,2,-2,-2,NA,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,4,3,NA,3,4,4,4,NA,1,1,NA,2,NA,1,NA,NA,NA,1,1,2,8,NA,1,1,8,2,2,1,2,1,1,4,4,5,5,4,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,4,5,5,4,3,2,3,3,3,3,3,2,3,3,5,1,7,4,2,NA,2,2,2,1,3,3,3,3,3,2,4,2,2,-1,1,2,5,3,NA,NA,NA,NA,NA,NA,3,3,3,2,1,2,3,1,1,3,-2,4,3,3,3,4,2,2,26,2,10,0,5,3,1,5,2,-1,2,3,1,2,2,2,2,2,2,2,2,-1,9,3,1,16,3,2,98,1,3,-3,1,3,1,4,-1,441,9,51,44,10,4,10,6,4,5,10,5,7,4,35,4,1,3,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,16,1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,1,1,1,1,1315,30,51097,5,10,97,61,NA,10,1.57,4,2,2,3,2,2,3,2,2,4,2,3,4,4,2,2,2,1,2,2,3,2,2,2,3,NA,3,3,3,3,3,NA,3,2,4,2,510,2.83333333333333,3.33333333333333,149,544,"    CLWYD SOUTH",48,"Clwyd","NL","Wrexham",-1,"Skp,Wales","SK","Wrexham Maelor","FD","Brymbo",0.581551038673779,2,2
